Cc1c2c(n(-c3ccc(CC(=O)O)cc3)c1C)CCC(F)(F)C2
Cc1ccc(-n2c(C)c(C)c3c2CCC(F)(F)C3)cc1O
Cc1c2c(n(-c3ccc(CCCC(=O)O)cc3)c1C)CCC(F)(F)C2
Cc1c2c(n(CC3CCC(C(=O)O)CC3)c1C)CCC(F)(F)C2
Cc1ccc(C)n1-c1ccc(CCCC(=O)O)cc1
CC(C)=C(C)c1ccc(-c2cnc(CCC(=O)O)o2)cc1
CC(C)(C)c1cc(-c2ccc(C(=O)O)cc2)cc(C(C)(C)C)c1
C=CCc1ccc(O)c(-c2ccc(O)c(CC=C)c2)c1
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
O=C(O)CCCc1nc(-c2ccccc2)c(-c2ccccc2)o1
O=C(O)CCc1nc(-c2ccc(Cl)c(Cl)c2)c(-c2ccccc2)o1
O=C(O)CCc1nc(-c2cc(Cl)cc(Cl)c2)c(-c2ccccc2)o1
O=C(O)CCc1nc(-c2ccc(Cl)c(Cl)c2)c(-c2ccoc2)o1
Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C
O=C(O)CSc1nc(Cl)cc(Nc2cccc3c2CCC3)n1
Cc1cccc(N(C)c2cc(Cl)nc(SCC(=O)O)n2)c1C
Cc1cccc(Nc2cc(C(F)(F)F)nc(SCC(=O)O)n2)c1C
Cc1c(Cl)ccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C
O=C(O)c1ccc(COc2ccc3c(c2)CCC3)cc1
CN(Cc1ccc(C(=O)O)cc1)c1ccc2c(c1)CCC2
CC(C)(C)c1ccc(OCc2ccc(C(=O)O)cc2)c(Cl)c1
CC(C)(C)c1ccc(OCc2ccc(C(=O)O)cc2)cc1
C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C
